"","parentId","stationId","name","Location_Easting","Location_Northing"
"1103","490G00252KA","490G00252KA","Warren Street Stn / Tottenham Court Rd",529190,182270
"1104","490G000851","490G000851","Edgware Road",527309,181573
"1105","490G00011366","490G00011366","Queensway",525830,181216
"1106","490G00005089","490G00005089","Pembridge Villas",525305.333333333,181070.333333333
"1107","490G00005085","490G00005085","Chepstow Crescent",525180.333333333,180879.666666667
"1108","490G00167G","490G00167G","Notting Hill Gate Station",525319.25,180444.25
"1109","490G00019161","490G00019161","Palace Gardens Terr / Notting Hill Gte",525432,180453
"1110","490G00012055","490G00012055","Sheffield Terrace",525402.666666667,180149.666666667
"1111","490G00010536","490G00010536","York House Place / Kensington High St",525593,179854
"1112","490G08652C","490G08652C","Kensington Olympia Station",524608,179016
"1113","490G00009631","490G00009631","Mapleton Road",525705,174314
"1114","490G00019847","490G00019847","Southside Shopping Centre",525660,174564
"1115","490G00011413","490G00011413","Ram Street",525685,174707
"1116","490G00013707","490G00013707","Tonsley Street",525833,174944
"1117","490G01311E","490G01311E","Wandsworth Town Station",526007,175126
"1118","490G00012212","490G00012212","Swandon Way",526045,175229
"1119","490G00004326","490G00004326","Bridgend Road",526064,175397
"1120","490G00008434","490G00008434","Townmead Road",525800,175854
"1121","490G00010474","490G00010474","Oakbury Road",525728,176166
"1122","490G00011916","490G00011916","Sands End / Hazlebury Road",525692,176382
"1123","490G00010225","490G00010225","New Kings Road",525610,176740
"1124","490G00009156","490G00009156","Lillie Road",524923,177745
"1125","490G00014485","490G00014485","West Kensington Estate",524794,178088
"1126","490G00265W","490G00265W","West Kensington Station",524615,178299
"1127","490G00009492","490G00009492","Lytton Estate",524437,178676
"1128","490G00019922","490G00019922","Kensington Olympia / Hammersmith Road",524290,178813
"1129","490G00008288","490G00008288","Kensington Church Street / Holland St",525605,179797
"1130","490G000848","490G000848","Notting Hill Gate Stn  / Pembridge Rd",525193,180491
"1131","490G00005089","490G00005089","Pembridge Villas / Westbourne Grove",525305.333333333,181070.333333333
"1132","490G00014404","490G00014404","Brunel Estate",525060,181540
"1133","490G00259A","490G00259A","Westbourne Park Station",524983,181668
"1134","490G00019459","490G00019459","Harrow Road",524844,182040
"1135","490G00018987","490G00018987","Elgin Avenue / Harrow Road",524927,182159
"1136","490G00006473","490G00006473","Elgin Avenue / Chippenham Road",525112,182231
"1137","490G00013297","490G00013297","Chippenham Road / Shirland Road",525148,182474
"1138","490G00005186","490G00005186","Chippenham Gardens",525235,182606
"1139","490G00004717","490G00004717","Hansel Road",525360,182862
"1140","490G00012626","490G00012626","Rudolph Road",525455,183155
"1141","490G00127KB","490G00127KB","Kilburn Park Station",525408,183391
"1142","490G01170Q","490G01170Q","Kilburn High Rd Stn  / Cambridge Avenue",525481.666666667,183541.333333333
"1143","490G00003027","490G00003027","Abbey Road",525773,183864
"1144","490G00009372","490G00009372","South Hampstead Station  / Loudoun Road",526261,184077
"1145","490G000515","490G000515","Finchley Road",526607,184113
"1146","490G00230N","490G00230N","Swiss Cottage Station",526713,184219.333333333
"1147","490G00014749","490G00014749","Winchester Road",527007,184233
"1148","490G00013582","490G00013582","Elsworthy Rise",527318,184306
"1149","490G00011187","490G00011187","Primrose Hill Rd / Adelaide Medical Ctr",527592,184366
"1150","490G00006655","490G00006655","Eton Road",527814,184384
"1151","490G000850","490G000850","Hampstead Road / Drummond Street",529219,182416
"1152","490G00019166","490G00019166","Camden Town / Camden Road",529060,184025
"1153","490G01045G","490G01045G","Camden Road Station",529160,184136
"1154","490G00012455","490G00012455","St Pancras Way",529277,184341
"1155","490G00011616","490G00011616","Murray Street",529379,184466
"1156","490G00011887","490G00011887","Sandall Road",529499,184609
"1157","490G00019170","490G00019170","Torriano Avenue",529610,184747
"1158","490G00004278","490G00004278","Brecknock Road",529857,185052
"1159","490G00015052","490G00015052","Hilldrop Road",529987,185240
"1160","490G00007614","490G00007614","Hillmarton Road",530159,185489
"1161","490G00004971","490G00004971","Chambers Road",530255,185679
"1162","490G00008296","490G00008296","Holloway / Nags Head",530436.75,185939.5
"1163","490G00019152","490G00019152","Seven Sisters Road / Nags Head",530557.75,186100.25
"1164","490G00008367","490G00008367","Hornsey Road",530701,186229
"1165","490G00006272","490G00006272","Durham Road",531042,186491
"1166","490G00006891","490G00006891","Fonthill Road",531211,186597
"1167","490G00083R","490G00083R","Finsbury Park Station",531335,186685
"1168","490G000858","490G000858","Finsbury Park / Blackstock Road",531556,186881
"1169","490G00003208","490G00003208","Alexandra Grove",531853,187231
"1170","490G000730","490G000730","Manor House Station  / Woodberry Grove",532018,187542
"1171","490G00011743","490G00011743","Rowley Gardens",531950,187728
"1172","490G00006574","490G00006574","Endymion Road",531866,187960
"1173","490G01139HO","490G01139HO","Harringay Green Lanes Station",531837,188188
"1174","490G00009719","490G00009719","Mattison Road",531792,188504
"1175","490G00012434","490G00012434","St Ann's Road",531763,188697
"1176","490G00003916","490G00003916","Beresford Road",531726,188952
"1177","490G00006728","490G00006728","Falkland Road",531656,189252
"1178","490G00241M","490G00241M","Turnpike Lane Station",531551,189526
"1179","490G000835","490G000835","Coleraine Road",531389,189775
"1180","490G00009469","490G00009469","Wood Green Shopping City",531140,190056
"1181","490G00275D","490G00275D","Wood Green Station",531026,190356
"1182","490G00007797","490G00007797","Haringey Civic Centre",530866,190669
"1183","490G00010274","490G00010274","Nightingale Road",530836,191007
"1184","490G00009709","490G00009709","Arcadian Gardens",530864,191346
"1185","490G00003875","490G00003875","Berkshire Gardens",530958,191728
"1186","490G00010333","490G00010333","Tottenhall Road",530988,191974
"1187","490G00015331","490G00015331","North Circular Road",530970,192188
"1188","490G00004486","490G00004486","Broomfield Lane",530970,192377
"1189","490G000696","490G000696","Palmers Green / The Triangle",530996,192606
"1190","490G00009248","490G00009248","Lodge Drive",531138,192881
"1191","490G00004196","490G00004196","Bourne Hill",531287,193250
"1192","490G00011855","490G00011855","St Monica's Church",531454,193400
"1193","490G00009764","490G00009764","Meadowcroft Road",531553,193486
"1194","490G00003653","490G00003653","Woodberry Avenue",531710,193800
"1195","490G00014755","490G00014755","Highfield Road",531751,193936
"1196","490G000763","490G000763","Station Road",531855,194193
"1197","490G00006513","490G00006513","Shrubbery Gardens",532002,194608
"1198","490G00007438","490G00007438","Green Dragon Lane",532191,194766
"1199","490G00012220","490G00012220","Solna Road",532550,194744
"1200","490G00005306","490G00005306","Church Street",532793,194799
"1201","490G00019747","490G00019747","Bush Hill Road",532903,194929
"1202","490G00005549","490G00005549","Conifer Gardens",532964,195151
"1203","490G00011857","490G00011857","St Stephens Church",532984,195427
"1204","490G00004650","490G00004650","Bush Hill",532867,195683
"1205","490G00010760","490G00010760","Park Crescent",532929,195952
"1206","490G00004904","490G00004904","Cecil Road / St Annes School",532919,196301
"1207","490G00006586","490G00006586","Enfield Town / Cecil Road",532827,196388
"1208","490G00009222","490G00009222","Little Park Gardens",532498,196640
"1209","490G00007608","490G00007608","Gunter Grove",526207,177425
"1210","490G00007055","490G00007055","Fulham Road",526062,177644
"1211","490G00011480","490G00011480","Redcliffe Street",525858,177870
"1212","490G00014554","490G00014554","Old Brompton Road",525635,178115
"1213","490G00010529","490G00010529","Earls Court Square",525482,178245
"1214","490G00064C","490G00064C","Earls Court Station",525302,178391
"1215","490G00014257","490G00014257","West Cromwell Road",524966,178687
"1216","490G00010898","490G00010898","Pembroke Road",524980,178806
"1217","490G00011943","490G00011943","Scarsdale Villas",525261,179007
"1218","490G00005529","490G00005529","Pembroke Place",525181,179208
"1219","490G00009155","490G00009155","Lillie Road",523787,177463.333333333
"1220","490G00008677","490G00008677","Fulham Cemetery",523873.333333333,177122
"1221","490G00006845","490G00006845","Kingwood Road",523940.333333333,176929.666666667
"1222","490G00000284","490G00000284","Lambrook Terrace",524043,176742
"1223","490G00004044","490G00004044","Bishop's Park Road",524149,176573.333333333
"1224","490G00007068","490G00007068","Fulham Road",524314,176313
"1225","490G00007051","490G00007051","Fulham High Street / New Kings Road",524398,176103
"1226","490G01014A","490G01014A","Barnes Station",522239,175694.5
"1227","490G00011642","490G00011642","Queen's Ride",522030,175486
"1228","490G00011229","490G00011229","Priory Lane",521700,175457
"1229","490G00011184","490G00011184","Priests Bridge",521370,175464
"1230","490G00007186","490G00007186","Kings Road",520936,175447
"1231","490G00012044","490G00012044","Richmond Park Road",520588,175408
"1232","490G00012049","490G00012049","East Sheen",520414,175359
"1233","490G00013196","490G00013196","Temple Sheen Road",520082,175321
"1234","490G00003941","490G00003941","Berwyn Road",519583,175287
"1235","490G00012046","490G00012046","Sheen Court",519426,175212
"1236","490G00006377","490G00006377","Manor Road / North Sheen Station",518942,175017
"1237","490G00019932","490G00019932","Sheen Road / Kings Road",518686,175064
"1238","490G00012051","490G00012051","Church Road",518365,174993
"1239","490G00012050","490G00012050","Eton Street",518073,174943
"1240","490G00011148","490G00011148","Poulett Gardens",516176,173113
"1241","490G00011104","490G00011104","Popes Grotto",516065,172800
"1242","490G00012917","490G00012917","Strawberry Vale",515900,172435
"1243","490G00012796","490G00012796","St Mary's University",515767,172269
"1244","490G00000342","490G00000342","Southfield Gardens",515667,171946
"1245","490G00012017","490G00012017","Shacklegate Lane",515620,171645
"1246","490G00013177","490G00013177","Teddington Park Road",515721,171454
"1247","490G00013173","490G00013173","Teddington Library",515885,171165
"1248","490G00004377","490G00004377","Broad Street / Teddington",515726,170972
"1249","490G00013176","490G00013176","Teddington Memorial Hospital",515454,171089
"1250","490G00007249","490G00007249","Gloucester Road",515249,171335
"1251","490G00011215","490G00011215","Princes Road",515099,171571
"1252","490G05445D","490G05445D","Fulwell Station",515003,171946
"1253","490G000812","490G000812","Victoria Bus Station",528964,179098
"1254","490G00008515","490G00008515","Islington Green",531654.25,183609.25
"1255","490G00010709","490G00010709","Packington Street",531823.5,183746
"1256","490G00005816","490G00005816","Cross Street",531942,183909.5
"1257","490G01103N2","490G01103N2","Essex Road Station",532143.5,184125
"1258","490G00010326","490G00010326","Northchurch Road",532452.5,184403.5
"1259","490G00010515","490G00010515","Ockendon Road",532593,184579
"1260","490G00009871","490G00009871","Mildmay Park / Southgate Road",532925,184823
"1261","490G00005894","490G00005894","Culford Road",533152,184811
"1262","490G00005947","490G00005947","Kingsland High Street",533495,184783
"1263","490G000481","490G000481","Dalston Lane / Dalston Junction Stn",533668,184803
"1264","490G00012569","490G00012569","Stannard Road",534058.333333333,184796.666666667
"1265","490G00010160","490G00010160","Greenwood Road",534332.333333333,184769.333333333
"1266","490G00010161","490G00010161","Royal Oak Road",534564.666666667,184828.666666667
"1267","490G000658","490G000658","Hackney Central / Mare Street",534909,184880
"1268","490G01127JA","490G01127JA","Hackney Central Station",534834,185016
"1269","490G000961","490G000961","Amhurst Road / Hackney Downs Station",534722,185093
"1270","490G00010151","490G00010151","Mare Street / Narrow Way",534926,185201
"1271","490G00007619","490G00007619","Hackney Baths",535114.25,185340
"1272","490G00007220","490G00007220","Glenarm Road",535142,185463
"1273","490G00009195","490G00009195","Clapton Girls' Academy",535055,185629.333333333
